NumRounds	Winrate		LossRate
2480		0.06		0.947		-11.501
2490		0.06		0.947		-11.532
2500		0.06		0.947		-11.545
2510		0.06		0.947		-11.579
2520		0.06		0.947		-11.56
2530		0.06		0.947		-11.574
2540		0.06		0.947		-11.58
2550		0.059		0.947		-11.609
2560		0.06		0.947		-11.593
2570		0.059		0.947		-11.62
2580		0.059		0.948		-11.634
2590		0.059		0.948		-11.645
2600		0.059		0.948		-11.622
2610		0.059		0.948		-11.634
2620		0.059		0.948		-11.655
2630		0.059		0.948		-11.636
2640		0.059		0.948		-11.607
2650		0.059		0.948		-11.637
2660		0.059		0.948		-11.646
2670		0.059		0.948		-11.632
2680		0.059		0.947		-11.553
2690		0.059		0.947		-11.538
2700		0.06		0.947		-11.498
2710		0.06		0.946		-11.491
2720		0.06		0.946		-11.479
2730		0.06		0.946		-11.458
2740		0.06		0.946		-11.43
2750		0.06		0.946		-11.442
2760		0.06		0.946		-11.423
2770		0.06		0.946		-11.447
2780		0.06		0.946		-11.432
2790		0.06		0.946		-11.463
2800		0.06		0.946		-11.476
2810		0.06		0.946		-11.421
2820		0.061		0.946		-11.415
2830		0.061		0.946		-11.35
2840		0.061		0.946		-11.373
2850		0.061		0.946		-11.363
2860		0.061		0.945		-11.347
2870		0.061		0.946		-11.372
2880		0.061		0.945		-11.357
2890		0.061		0.946		-11.376
2900		0.061		0.946		-11.378
2910		0.061		0.946		-11.361
2920		0.062		0.945		-11.274
2930		0.062		0.945		-11.272
2940		0.063		0.945		-11.267
2950		0.063		0.944		-11.257
2960		0.062		0.945		-11.282
2970		0.062		0.945		-11.318
2980		0.062		0.945		-11.34
2990		0.062		0.945		-11.326
3000		0.062		0.945		-11.307
3010		0.062		0.945		-11.321
3020		0.062		0.945		-11.322
3030		0.062		0.946		-11.325
3040		0.062		0.946		-11.333
3050		0.062		0.946		-11.357
3060		0.062		0.945		-11.273
3070		0.063		0.945		-11.248
3080		0.063		0.945		-11.233
3090		0.063		0.945		-11.229
3100		0.063		0.945		-11.256
3110		0.062		0.945		-11.271
3120		0.062		0.945		-11.288
3130		0.062		0.945		-11.298
3140		0.062		0.945		-11.256
3150		0.063		0.945		-11.233
3160		0.063		0.945		-11.227
3170		0.063		0.945		-11.221
3180		0.063		0.945		-11.244
3190		0.062		0.945		-11.269
3200		0.062		0.945		-11.272
3210		0.062		0.946		-11.282
3220		0.062		0.945		-11.269
3230		0.062		0.946		-11.29
3240		0.062		0.946		-11.309
3250		0.062		0.946		-11.298
3260		0.062		0.945		-11.294
3270		0.062		0.946		-11.306
3280		0.062		0.945		-11.296
3290		0.062		0.946		-11.325
3300		0.062		0.946		-11.355
3310		0.062		0.946		-11.325
3320		0.062		0.945		-11.292
3330		0.062		0.945		-11.282
3340		0.062		0.945		-11.289
3350		0.062		0.945		-11.308
3360		0.062		0.946		-11.308
3370		0.062		0.945		-11.295
3380		0.062		0.945		-11.253
3390		0.062		0.945		-11.247
3400		0.062		0.945		-11.258
3410		0.062		0.945		-11.248
3420		0.062		0.945		-11.251
3430		0.062		0.945		-11.251
3440		0.062		0.945		-11.264
3450		0.062		0.945		-11.256
3460		0.062		0.945		-11.231
3470		0.062		0.945		-11.258
3480		0.062		0.945		-11.281
3490		0.061		0.946		-11.303
3500		0.061		0.946		-11.338
3510		0.061		0.946		-11.348
3520		0.061		0.946		-11.338
3530		0.061		0.946		-11.333
3540		0.061		0.946		-11.316
3550		0.062		0.945		-11.287
3560		0.062		0.945		-11.297
3570		0.062		0.945		-11.293
3580		0.062		0.946		-11.31
3590		0.062		0.945		-11.291
3600		0.061		0.946		-11.313
3610		0.061		0.946		-11.323
3620		0.061		0.946		-11.311
3630		0.061		0.946		-11.32
3640		0.061		0.946		-11.306
3650		0.061		0.946		-11.285
3660		0.062		0.945		-11.276
3670		0.062		0.945		-11.252
3680		0.061		0.945		-11.273
3690		0.061		0.946		-11.287
3700		0.061		0.946		-11.27
3710		0.061		0.946		-11.294
3720		0.061		0.946		-11.312
3730		0.061		0.946		-11.312
3740		0.061		0.946		-11.333
3750		0.061		0.946		-11.349
3760		0.061		0.946		-11.349
3770		0.061		0.946		-11.349
3780		0.061		0.946		-11.336
3790		0.061		0.946		-11.335
3800		0.061		0.946		-11.3
3810		0.061		0.946		-11.286
3820		0.061		0.946		-11.31
3830		0.061		0.946		-11.305
3840		0.061		0.946		-11.309
3850		0.061		0.946		-11.308
3860		0.062		0.945		-11.268
3870		0.062		0.945		-11.282
3880		0.062		0.945		-11.286
3890		0.062		0.946		-11.297
3900		0.062		0.946		-11.292
3910		0.061		0.946		-11.302
3920		0.061		0.946		-11.319
3930		0.061		0.946		-11.341
3940		0.061		0.946		-11.355
3950		0.061		0.946		-11.346
3960		0.061		0.946		-11.328
3970		0.061		0.946		-11.346
3980		0.061		0.946		-11.329
3990		0.061		0.946		-11.327
numWins243.0
numLosses3781.0
